eid,pid,probe_name,histology_quality,has_histology_files,tracing_exists,alignment_resolved,alignment_count
ff96bfe1-d925-4553-94b5-bf8297adf259,86553ccc-2e51-4cfb-a8e6-80da6860c8d9,probe00,alf,True,True,True,2
a9138924-4395-4981-83d1-530f6ff7c8fc,9338f8bb-e097-46d8-81b4-7f37beb4d308,probe00,alf,True,True,True,3
a9138924-4395-4981-83d1-530f6ff7c8fc,d8c7d3f2-f8e7-451d-bca1-7800f4ef52ed,probe01,alf,True,True,True,2
8c2f7f4d-7346-42a4-a715-4d37a5208535,5b489aee-75e8-42af-aca6-3026d9a54c2d,probe01,alf,True,True,True,2
09394481-8dd2-4d5c-9327-f2753ede92d7,0fcb5f66-4d56-4247-8413-aef51e484e67,probe00,alf,True,True,True,3
09394481-8dd2-4d5c-9327-f2753ede92d7,da57bb3a-b0f2-465d-a5fc-cc84341450b0,probe01,alf,True,True,True,2
dc21e80d-97d7-44ca-a729-a8e3f9b14305,176b4fe3-f570-4d9f-9e25-a5d218f75c8b,probe00,alf,True,True,True,2
25d1920e-a2af-4b6c-9f2e-fc6c65576544,76c5c1a1-3617-4727-9f75-d975c9a08203,probe01,alf,True,True,True,2
25d1920e-a2af-4b6c-9f2e-fc6c65576544,c0e59477-43f0-4441-9f81-3a55ddad9dad,probe00,alf,True,True,True,2
91e04f86-89df-4dec-a8f8-fa915c9a5f1a,37137b1d-34d4-4183-9796-abfc9ffb6abe,probe00,alf,True,True,True,2
c728f6fd-58e2-448d-aefb-a72c637b604c,30dfb8c6-9202-43fd-a92d-19fe68602b6f,probe00,alf,True,True,True,2
c728f6fd-58e2-448d-aefb-a72c637b604c,4037a618-e6ba-4142-a6d2-3e32ef25fd1b,probe01,alf,True,True,True,2
952870e5-f2a7-4518-9e6d-71585460f6fe,19137f8d-0f3b-4923-93ad-f741758e1b2e,probe01,alf,True,True,True,2
952870e5-f2a7-4518-9e6d-71585460f6fe,727ff7c4-d63f-4bd8-9888-f134a25b874f,probe00,alf,True,True,True,2
f304211a-81b1-446f-a435-25e589fe3a5a,94761f31-0dfc-4f67-87ef-6d1ac7f95144,probe01,alf,True,True,True,2
f304211a-81b1-446f-a435-25e589fe3a5a,f31bef35-3f56-4ca9-a34f-09d678f03039,probe00,alf,True,True,True,2
73918ae1-e4fd-4c18-b132-00cb555b1ad2,0851db85-2889-4070-ac18-a40e8ebd96ba,probe01,alf,True,True,True,2
73918ae1-e4fd-4c18-b132-00cb555b1ad2,c9fb5e2e-bd92-41d8-8b7e-394005860a1e,probe00,alf,True,True,True,2
d2832a38-27f6-452d-91d6-af72d794136c,b25799a5-09e8-4656-9c1b-44bc9cbb5279,probe00,alf,True,True,True,3
0cc486c3-8c7b-494d-aa04-b70e2690bcba,d8ccc6bb-f0d9-494a-b682-f12c73e228c6,probe01,alf,True,True,True,2
0cc486c3-8c7b-494d-aa04-b70e2690bcba,db2100c3-64ac-463e-97a1-20ce8266cd5f,probe00,alf,True,True,True,2
e9fc0a2d-c69d-44d1-9fa3-314782387cae,06d42449-d6ac-4c35-8f85-24ecfbc08bc1,probe00,alf,True,True,True,3
72028382-a869-4745-bacf-cb8789e16953,bb7a5967-56ae-4193-920d-142710b4f07d,probe00,alf,True,True,True,2
af55d16f-0e31-4073-bdb5-26da54914aa2,7d63ab43-95e4-41f5-bd43-c629578de7a9,probe00,alf,True,True,True,2
821f1883-27f3-411d-afd3-fb8241bbc39a,88e1154c-bd92-446d-bd6d-550062666223,probe00,alf,True,True,True,2
69a0e953-a643-4f0e-bb26-dc65af3ea7d7,5a5a2320-3b0d-485d-aba2-dc96357e00d8,probe00,alf,True,True,True,2
86b6ba67-c1db-4333-add0-f8105ea6e363,366dabe3-2790-4511-a7dc-023a1ad9df75,probe00,alf,True,True,True,2
86b6ba67-c1db-4333-add0-f8105ea6e363,fcc167d6-cb53-4dc7-a58f-06a53cfabc84,probe01,alf,True,True,True,2
58b1e920-cfc8-467e-b28b-7654a55d0977,1f555fc6-5067-428b-a284-da6fb0b6b3a0,probe00,alf,True,True,True,3
08102cfc-a040-4bcf-b63c-faa0f4914a6f,f7c49002-6565-4314-83f7-19b9a16d8e61,probe01,alf,True,True,True,3
3e7ae7c0-fe8b-487c-9354-036236fa1010,6d3b68e0-3efd-4b03-b747-16e44118a0a9,probe00,alf,True,True,True,2
5b44c40f-80f4-44fb-abfb-c7f19e27a6ca,68c98fb2-402b-4670-9b3b-0c77619998ea,probe01,alf,True,True,True,2
5b44c40f-80f4-44fb-abfb-c7f19e27a6ca,d6c810b2-5922-4127-af2b-4b104bc55c2b,probe00,alf,True,True,True,2
03cf52f6-fba6-4743-a42e-dd1ac3072343,a3d13b05-bf4d-427a-a2d5-2fe050d603ec,probe00,alf,True,True,True,2
03cf52f6-fba6-4743-a42e-dd1ac3072343,b45c8f3f-6361-41df-9bc1-9df98b3d30e6,probe01,alf,True,True,True,3
da188f2c-553c-4e04-879b-c9ea2d1b9a93,dd619e10-5df1-4c79-bd62-cc00937b5d36,probe01,alf,True,True,True,2
da188f2c-553c-4e04-879b-c9ea2d1b9a93,eda7a3ac-f038-4603-9c68-816234e9c4eb,probe00,alf,True,True,True,2
7f6b86f9-879a-4ea2-8531-294a221af5d0,4c04120d-523a-4795-ba8f-49dbb8d9f63a,probe01,alf,True,True,True,2
7f6b86f9-879a-4ea2-8531-294a221af5d0,9657af01-50bd-4120-8303-416ad9e24a51,probe00,alf,True,True,True,2
5adab0b7-dfd0-467d-b09d-43cb7ca5d59c,96fe2729-b5a2-4e77-92bb-9df410144768,probe01,alf,True,True,True,2
5adab0b7-dfd0-467d-b09d-43cb7ca5d59c,b4131145-9675-4433-88e1-9ae016c701dd,probe00,alf,True,True,True,2
49e0ab27-827a-4c91-bcaa-97eea27a1b8d,0fa33419-e7b9-4d00-8cab-3b51f93ecf0c,probe00,alf,True,True,True,2
49e0ab27-827a-4c91-bcaa-97eea27a1b8d,ed469fda-4519-456f-a671-cf901222b4f8,probe01,alf,True,True,True,3
edd22318-216c-44ff-bc24-49ce8be78374,257d0357-76ed-4220-8d50-68da6efda72d,probe00,alf,True,True,True,2
edd22318-216c-44ff-bc24-49ce8be78374,30ac1320-d671-46fc-87ef-875cdfc6b4eb,probe01,alf,True,True,True,2
8db36de1-8f17-4446-b527-b5d91909b45a,e6508b9a-9dec-47d7-88c7-b0a72c7d1134,probe01,alf,True,True,True,2
1eac875c-feaa-4a30-b148-059b954b11d8,b3065f45-7227-4099-9f8c-7e81e677d8cf,probe01,alf,True,True,True,2
41431f53-69fd-4e3b-80ce-ea62e03bf9c7,2781c08e-a356-4a0d-8c28-4f94d1c87f69,probe00,alf,True,True,True,2
41431f53-69fd-4e3b-80ce-ea62e03bf9c7,a9c9df46-85f3-46ad-848d-c6b8da4ae67c,probe01,alf,True,True,True,2
a66f1593-dafd-4982-9b66-f9554b6c86b5,362823e7-5514-41d3-a31d-4b73f91ad3d0,probe01,alf,True,True,True,2
a66f1593-dafd-4982-9b66-f9554b6c86b5,57656bee-e32e-4848-b924-0f6f18cfdfb1,probe00,alf,True,True,True,2
a82800ce-f4e3-4464-9b80-4c3d6fade333,4364cabe-a27c-4bd5-b398-1d068aca47cf,probe00,alf,True,True,True,2
a82800ce-f4e3-4464-9b80-4c3d6fade333,b8df4cc3-e973-4267-8cf8-a55cea77e1ac,probe01,alf,True,True,True,3
6a601cc5-7b79-4c75-b0e8-552246532f82,179ce6d0-e348-4257-b718-e58dd4134589,probe01,alf,True,True,True,2
6a601cc5-7b79-4c75-b0e8-552246532f82,532bb33e-f22f-454a-ba1f-561d1578b250,probe00,alf,True,True,True,3
90e74228-fd1a-482f-bd56-05dbad132861,3220377b-f53e-412d-a859-ef8ccb8f0a40,probe00,alf,True,True,True,3
b81e3e11-9a60-4114-b894-09f85074d9c3,9ac90b86-fc72-4ca0-9389-c8b3a77da437,probe00,alf,True,True,True,2
8207abc6-6b23-4762-92b4-82e05bed5143,9bd71ac6-c455-41f3-8c56-59987a649ac4,probe01,alf,True,True,True,2
8207abc6-6b23-4762-92b4-82e05bed5143,e22d047c-5beb-4e5b-9a3d-53b637743856,probe00,alf,True,True,True,3
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,38981973-20de-44e5-8717-efcf88642502,probe01,alf,True,True,True,2
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,d06bdedb-e173-4fe5-a4f1-ab9ab53f9761,probe00,alf,True,True,True,2
549caacc-3bd7-40f1-913d-e94141816547,99086aba-f671-42b5-bdc0-e665c61f5452,probe00,alf,True,True,True,2
549caacc-3bd7-40f1-913d-e94141816547,9e979599-11e1-4372-96fc-e80520f3e668,probe01,alf,True,True,True,2
6274dda8-3a59-4aa1-95f8-a8a549c46a26,1bd85dab-7a53-49d1-acd4-e82f9fd07cf6,probe01,alf,True,True,True,2
6274dda8-3a59-4aa1-95f8-a8a549c46a26,f9b2e36b-eef8-402f-b121-786dfed58bcb,probe00,alf,True,True,True,2
90c61c38-b9fd-4cc3-9795-29160d2f8e55,43436b4b-0431-407f-b83d-d657ec22b5c6,probe00,alf,True,True,True,3
ff48aa1d-ef30-4903-ac34-8c41b738c1b9,fe380793-8035-414e-b000-09bfe5ece92a,probe01,alf,True,True,True,2
280ee768-f7b8-4c6c-9ea0-48ca75d6b6f3,64d04585-67e7-4320-baad-8d4589fd18f7,probe01,alf,True,True,True,2
280ee768-f7b8-4c6c-9ea0-48ca75d6b6f3,f9d783f9-7d2e-4b53-83f7-9409f788cbca,probe00,alf,True,True,True,3
c557324b-b95d-414c-888f-6ee1329a2329,4994543f-20e8-4421-adca-8739984e07ad,probe01,alf,True,True,True,2
c557324b-b95d-414c-888f-6ee1329a2329,d8dae4d0-e11d-4b4d-8bd9-103c13491eb7,probe00,alf,True,True,True,2
5d01d14e-aced-4465-8f8e-9a1c674f62ec,0dfc64c5-80bc-43b6-a7c4-2fb6e638e9f3,probe01,alf,True,True,True,3
5d01d14e-aced-4465-8f8e-9a1c674f62ec,c84144db-4498-4627-b72a-975a6b618715,probe00,alf,True,True,True,3
e56541a5-a6d5-4750-b1fe-f6b5257bfe7c,920865d3-1581-4e81-bd63-ab2186024564,probe00,alf,True,True,True,2
e56541a5-a6d5-4750-b1fe-f6b5257bfe7c,d1d9defc-6f73-489f-9f14-2c0b5e970b2d,probe01,alf,True,True,True,3
81a78eac-9d36-4f90-a73a-7eb3ad7f770b,03d2d8d1-a116-4763-8425-4ef7b1c1bd35,probe01,alf,True,True,True,2
81a78eac-9d36-4f90-a73a-7eb3ad7f770b,5011eba9-8926-4a73-b729-579d02676d25,probe00,alf,True,True,True,2
626126d5-eecf-4e9b-900e-ec29a17ece07,79b2e46e-e2ee-446e-b875-9aff03ef52d2,probe00,alf,True,True,True,2
626126d5-eecf-4e9b-900e-ec29a17ece07,f211d54e-e7eb-4188-bdcd-faa9c4317e9e,probe01,alf,True,True,True,3
b69b86be-af7d-4ecf-8cbf-0cd356afa1bd,00a96dee-1e8b-44cc-9cc3-aca704d2b594,probe01,alf,True,True,True,3
b69b86be-af7d-4ecf-8cbf-0cd356afa1bd,8d89b7d0-33e7-45c6-9972-d3ad4c1e5f4c,probe00,alf,True,True,True,2
15763234-d21e-491f-a01b-1238eb96d389,8ca1a850-26ef-42be-8b28-c2e2d12f06d6,probe00,alf,True,True,True,2
e349a2e7-50a3-47ca-bc45-20d1899854ec,3bd1f88b-4e0c-43a6-9483-3305e82f2fae,probe00,alf,True,True,True,2
e349a2e7-50a3-47ca-bc45-20d1899854ec,c9664185-d3fd-4e0e-89cf-77c402038938,probe01,alf,True,True,True,3
1ec23a70-b94b-4e9c-a0df-8c2151da3761,54c8f5de-83d7-49b9-9b4c-67fe0f07289b,probe00,alf,True,True,True,2
1ec23a70-b94b-4e9c-a0df-8c2151da3761,91fb4ed3-ee27-4d7e-ba5d-f61202ed9884,probe01,alf,True,True,True,2
fcd49e34-f07b-441c-b2ac-cb8c462ec5ac,1fa9efcf-def3-40b1-86ae-ca411da98ef2,probe01,alf,True,True,True,3
fcd49e34-f07b-441c-b2ac-cb8c462ec5ac,ece878b9-830d-4618-b801-ad0e7d8e7085,probe00,alf,True,True,True,2
5522ac4b-0e41-4c53-836a-aaa17e82b9eb,180d278e-1a49-42da-a624-24aa14b57a4e,probe00,alf,True,True,True,2
5522ac4b-0e41-4c53-836a-aaa17e82b9eb,d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1,probe01,alf,True,True,True,2
993c7024-0abc-4028-ad30-d397ad55b084,81b1800e-f138-4337-abc9-bb0449b77852,probe00,alf,True,True,True,2
993c7024-0abc-4028-ad30-d397ad55b084,8bf0f1a4-0d8c-4df3-a99e-f7c81c809652,probe01,alf,True,True,True,2
fece187f-b47f-4870-a1d6-619afe942a7d,5d570bf6-a4c6-4bf1-a14b-2c878c84ef0e,probe01,alf,True,True,True,2
fece187f-b47f-4870-a1d6-619afe942a7d,f7c93877-ec05-4091-a003-e69fae0f2fa8,probe00,alf,True,True,True,2
c7bd79c9-c47e-4ea5-aea3-74dda991b48e,675952a4-e8b3-4e82-a179-cc970d5a8b01,probe01,alf,True,True,True,3
c7bd79c9-c47e-4ea5-aea3-74dda991b48e,79f44ba1-c931-4346-82eb-f628a9374045,probe00,alf,True,True,True,2
